Timestamp,IBEX SpotPrice (EUR/MWh),Consumption (kWh),ChargingPowerRegulation (kW),DischargingPowerRegulation (kW),EnergyLevel (kWh),PV Production (kWh),ActualSolarIrradiation (W/m^2),ActualTemperature (?)
25.10.2019 07:15,0.05881,50.705,0.008163265,0,79.998,2.345,271,17.6
25.10.2019 07:30,0.05881,51.023,0.008163265,0,79.998,2.136,262,17.66
25.10.2019 07:45,0.05881,49.487,0.008163265,0,79.998,1.945,247,17.7
25.10.2019 08:00,0.0588,45.486,0.008163265,0,79.998,1.771,218,17.71
25.10.2019 08:15,0.0588,43.834,0.008163265,0,79.998,1.548,198,17.7
25.10.2019 08:30,0.0588,45.196,0.008163265,0,79.998,1.276,179,17.67
25.10.2019 08:45,0.0588,44.771,0.008163265,0,79.998,1.023,162,17.64
25.10.2019 09:00,0.0588,49.876,0.008163265,0,79.797,0.592,148,17.59
25.10.2019 09:15,0.0588,50.176,0.828571429,0,79.797,0.368,131,17.54
25.10.2019 09:30,0.0588,51.944,0.828571429,0,79.797,0.329,113,17.46
25.10.2019 09:45,0.0588,53.149,0,0,79.797,0.284,94,17.33
25.10.2019 10:00,0.05881,51.872,0.828571429,0,79.797,0.248,81,17.14
25.10.2019 10:15,0.05881,49.565,0.828571429,0,79.596,0.2,58,16.89
25.10.2019 10:30,0.05881,53.558,1.648979592,0,79.596,0.142,34,16.6
25.10.2019 10:45,0.05881,52.876,1.648979592,0,79.596,0.076,14,16.29
25.10.2019 11:00,0.0651,51.169,1.648979592,0,79.596,0.02,1,15.98
25.10.2019 11:15,0.0651,51.278,1.648979592,0,79.596,0,0,15.68
25.10.2019 11:30,0.0651,53.989,1.648979592,0,79.596,0,0,15.38
25.10.2019 11:45,0.0651,52.702,1.648979592,0,79.596,0,0,15.11
25.10.2019 12:00,0.08504,52.773,1.648979592,0,79.596,0,0,14.84
25.10.2019 12:15,0.08504,52.614,1.648979592,0,78.591,0,0,14.6
25.10.2019 12:30,0.08504,52.613,5.751020408,0,78.591,0,0,14.36
25.10.2019 12:45,0.08504,51.249,5.751020408,0,78.591,0,0,14.14
25.10.2019 13:00,0.08107,51.614,5.751020408,0,78.591,0,0,13.92
25.10.2019 13:15,0.08107,51.415,5.751020408,0,78.591,0,0,13.71
25.10.2019 13:30,0.08107,50.928,5.751020408,0,78.591,0,0,13.5
25.10.2019 13:45,0.08107,48.735,5.751020408,0,78.591,0,0,13.29
25.10.2019 14:00,0.05882,51.27,5.751020408,0,78.591,0,0,13.08
25.10.2019 14:15,0.05882,50.383,5.751020408,0,78.591,0,0,12.87
25.10.2019 14:30,0.05882,48.436,5.751020408,0,78.39,0,0,12.66
25.10.2019 14:45,0.05882,48.954,6.571428571,0,78.39,0,0,12.46
25.10.2019 15:00,0.05628,48.765,6.571428571,0,78.39,0,0,12.27
25.10.2019 15:15,0.05628,47.163,6.571428571,0,78.39,0,0,12.09
25.10.2019 15:30,0.05628,45.648,6.571428571,0,78.39,0,0,11.94
25.10.2019 15:45,0.05628,47.592,6.571428571,0,78.39,0,0,11.82
25.10.2019 16:00,0.04506,46.69,6.571428571,0,78.39,0,0,11.75
25.10.2019 16:15,0.04506,45.296,6.571428571,0,78.39,0,0,11.72
25.10.2019 16:30,0.04506,44.191,6.571428571,0,78.189,0,0,11.71
25.10.2019 16:45,0.04506,44.344,7.391836735,0,78.189,0,0,11.72
25.10.2019 17:00,0.03709,43.896,7.391836735,0,78.189,0,0,11.72
25.10.2019 17:15,0.03709,44.227,7.391836735,0,78.189,0,0,11.72
25.10.2019 17:30,0.03709,44.219,7.391836735,0,78.189,0,0,11.73
25.10.2019 17:45,0.03709,44.294,7.391836735,0,78.189,0,0,11.75
25.10.2019 18:00,0.04785,44.45,7.391836735,0,77.988,0,0,11.78
25.10.2019 18:15,0.04785,43.6,8.212244898,0,77.988,0,0,11.83
25.10.2019 18:30,0.04785,43.987,8.212244898,0,77.988,0,0,11.89
25.10.2019 18:45,0.04785,44.34,8.212244898,0,77.988,0,0,11.94
25.10.2019 19:00,0.04049,44.307,8.212244898,0,77.988,0,0,11.98
25.10.2019 19:15,0.04049,44.622,8.212244898,0,77.988,0,0,12
25.10.2019 19:30,0.04049,43.999,8.212244898,0,77.988,0,0,12.02
25.10.2019 19:45,0.04049,42.219,8.212244898,0,77.988,0,0,12.03
25.10.2019 20:00,0.03744,44.196,8.212244898,0,77.787,0,0,13.05
25.10.2019 20:15,0.03744,44.796,9.032653061,0,77.787,0,0,13.05
25.10.2019 20:30,0.03744,43.966,9.032653061,0,77.787,0,0,13.04
25.10.2019 20:45,0.03744,43.765,9.032653061,0,77.787,0,0,13.05
25.10.2019 21:00,0.03093,43.998,9.032653061,0,77.787,0,0,13.06
25.10.2019 21:15,0.03093,44.93,9.032653061,0,77.787,0,0,13.09
25.10.2019 21:30,0.03093,42.728,9.032653061,0,77.787,0,0,13.13
25.10.2019 21:45,0.03093,43.391,9.032653061,0,77.787,0,0,13.17
25.10.2019 22:00,0.03218,44.723,9.032653061,0,77.787,0,0,13.23
25.10.2019 22:15,0.03218,44.53,9.032653061,0,77.787,0,0,13.3
25.10.2019 22:30,0.03218,44.239,9.032653061,0,77.586,0,0,13.36
25.10.2019 22:45,0.03218,43.063,9.853061224,0,77.586,0,0,13.4
25.10.2019 23:00,0.03646,42.718,9.853061224,0,77.586,0,0,13.41
25.10.2019 23:15,0.03646,59.63,9.853061224,0,77.586,0,0,13.39
25.10.2019 23:30,0.03646,52.47,9.853061224,0,77.586,0,0,13.37
25.10.2019 23:45,0.03646,55.313,9.853061224,0,77.586,0,0,13.34
26.10.2019 00:00,0.04,54.212,0,0,77.586,0,0,13.33
26.10.2019 00:15,0.04,51.815,9.853061224,0,77.586,0,0,13.35
26.10.2019 00:30,0.04,50.116,9.853061224,0,77.586,0,1,13.4
26.10.2019 00:45,0.04,52.151,9.853061224,0,77.385,0,9,13.49
26.10.2019 01:00,0.04759,52.586,10.67346939,0,77.385,0.038,19,13.61
26.10.2019 01:15,0.04759,52.289,10.67346939,0,77.385,0.079,34,13.77
26.10.2019 01:30,0.04759,50.463,0,0,77.385,0.097,52,13.95
26.10.2019 01:45,0.04759,51.618,10.67346939,0,77.385,0.157,74,14.13
26.10.2019 02:00,0.05319,56.758,10.67346939,0,77.385,0.197,109,14.3
26.10.2019 02:15,0.05319,68.551,10.67346939,0,77.385,0.266,139,14.45
26.10.2019 02:30,0.05319,63.449,10.67346939,0,77.184,0.322,171,14.6
26.10.2019 02:45,0.05319,60.729,11.49387755,0,77.184,0.482,201,14.74
26.10.2019 03:00,0.04199,57.904,11.49387755,0,77.184,0.452,223,14.88
26.10.2019 03:15,0.04199,56.296,11.49387755,0,77.184,0.397,250,15.02
26.10.2019 03:30,0.04199,55.002,11.49387755,0,77.184,0.557,276,15.18
26.10.2019 03:45,0.04199,53.855,11.49387755,0,76.983,0.645,304,15.35
26.10.2019 04:00,0.0414,52.986,12.31428571,0,76.983,0.575,358,15.54
26.10.2019 04:15,0.0414,51.248,12.31428571,0,76.983,0.65,382,15.75
26.10.2019 04:30,0.0414,47.681,12.31428571,0,76.983,0.811,395,15.96
26.10.2019 04:45,0.0414,45.811,12.31428571,0,76.983,0.913,395,16.16
26.10.2019 05:00,0.0344,47.035,12.31428571,0,76.983,0.872,349,16.31
26.10.2019 05:15,0.0344,44.203,12.31428571,0,76.983,0.924,333,16.43
26.10.2019 05:30,0.0344,45.521,12.31428571,0,76.983,0.785,322,16.53
26.10.2019 05:45,0.0344,47.969,12.31428571,0,76.782,0.792,322,16.62
26.10.2019 06:00,0.0321,45.649,13.13469388,0,76.782,0.72,357,16.72
26.10.2019 06:15,0.0321,48.346,13.13469388,0,76.782,0.776,363,16.82
26.10.2019 06:30,0.0321,49.846,13.13469388,0,76.782,0.918,362,16.92
26.10.2019 06:45,0.0321,48.901,13.13469388,0,76.782,1.016,353,17
26.10.2019 07:00,0.03008,51.517,13.13469388,0,76.782,0.994,319,17.05
26.10.2019 07:15,0.03008,50.419,13.13469388,0,76.782,1.102,301,17.06
26.10.2019 07:30,0.03008,47.144,13.13469388,0,76.782,1.138,283,17.06
26.10.2019 07:45,0.03008,50.119,13.13469388,0,76.782,1.369,268,17.05
26.10.2019 08:00,0.03297,43.574,13.13469388,0,76.782,2.072,265,17.04
26.10.2019 08:15,0.03297,41.851,13.13469388,0,76.782,1.936,247,17.04
26.10.2019 08:30,0.03297,52.157,13.13469388,0,76.581,1.649,226,17.04
26.10.2019 08:45,0.03297,49.899,13.95510204,0,76.581,1.177,201,17.02
26.10.2019 09:00,0.03852,49.618,13.95510204,0,76.581,0.791,172,16.99
26.10.2019 09:15,0.03852,50.489,13.95510204,0,76.581,0.69,145,16.94
26.10.2019 09:30,0.03852,51.412,13.95510204,0,76.581,0.386,119,16.85
26.10.2019 09:45,0.03852,50.895,13.95510204,0,76.581,0.356,94,16.72
26.10.2019 10:00,0.0532,52.991,13.95510204,0,76.38,0.326,74,16.55
26.10.2019 10:15,0.0532,53.714,14.7755102,0,76.38,0.226,50,16.33
26.10.2019 10:30,0.0532,54.143,14.7755102,0,76.38,0.149,28,16.08
26.10.2019 10:45,0.0532,53.431,14.7755102,0,76.38,0.078,11,15.81
26.10.2019 11:00,0.05678,56.394,14.7755102,0,76.38,0.018,0,15.54
26.10.2019 11:15,0.05678,58.179,14.7755102,0,76.38,0,0,15.27
26.10.2019 11:30,0.05678,59.958,0,0,76.38,0,0,14.98
26.10.2019 11:45,0.05678,61.567,14.7755102,0,76.38,0,0,14.66
26.10.2019 12:00,0.0568,60.376,14.7755102,0,76.38,0,0,14.29
26.10.2019 12:15,0.0568,58.997,14.7755102,0,76.38,0,0,13.88
26.10.2019 12:30,0.0568,55.884,14.7755102,0,76.179,0,0,13.5
26.10.2019 12:45,0.0568,54.227,15.59591837,0,76.179,0,0,13.17
26.10.2019 13:00,0.0568,54.961,15.59591837,0,76.179,0,0,12.95
26.10.2019 13:15,0.0568,55.479,15.59591837,0,76.179,0,0,12.84
26.10.2019 13:30,0.0568,54.918,15.59591837,0,76.179,0,0,12.77
26.10.2019 13:45,0.0568,53.466,0,0,75.978,0,0,12.71
26.10.2019 14:00,0.05679,55.543,16.41632653,0,75.978,0,0,12.59
26.10.2019 14:15,0.05679,53.254,16.41632653,0,75.978,0,0,12.42
26.10.2019 14:30,0.05679,54.166,16.41632653,0,75.978,0,0,12.22
26.10.2019 14:45,0.05679,53.462,16.41632653,0,75.978,0,0,12.05
26.10.2019 15:00,0.05675,52.323,0,0,75.978,0,0,11.95
26.10.2019 15:15,0.05675,50.662,16.41632653,0,75.777,0,0,11.92
26.10.2019 15:30,0.05675,46.178,17.23673469,0,75.777,0,0,11.93
26.10.2019 15:45,0.05675,47.257,17.23673469,0,75.777,0,0,11.96
26.10.2019 16:00,0.03804,48.004,17.23673469,0,75.777,0,0,11.98
26.10.2019 16:15,0.03804,46.553,17.23673469,0,75.777,0,0,11.98
26.10.2019 16:30,0.03804,46.502,17.23673469,0,75.777,0,0,11.93
26.10.2019 16:45,0.03804,47.83,17.23673469,0,75.777,0,0,11.85
26.10.2019 17:00,0.03608,46.709,17.23673469,0,75.777,0,0,11.72
26.10.2019 17:15,0.03608,47.145,17.23673469,0,75.777,0,0,11.56
26.10.2019 17:30,0.03608,47.477,17.23673469,0,75.777,0,0,11.39
26.10.2019 17:45,0.03608,48.21,17.23673469,0,75.576,0,0,11.25
26.10.2019 18:00,0.02806,45.721,18.05714286,0,75.576,0,0,11.14
26.10.2019 18:15,0.02806,47.896,18.05714286,0,75.576,0,0,11.1
26.10.2019 18:30,0.02806,44.563,18.05714286,0,75.576,0,0,11.09
26.10.2019 18:45,0.02806,44.968,18.05714286,0,75.576,0,0,11.12
26.10.2019 19:00,0.02255,44.353,18.05714286,0,75.576,0,0,11.15
26.10.2019 19:15,0.02255,43.228,18.05714286,0,75.576,0,0,11.2
26.10.2019 19:30,0.02255,45.041,18.05714286,0,75.576,0,0,11.23
26.10.2019 19:45,0.02255,44.016,18.05714286,0,75.576,0,0,11.26
26.10.2019 20:00,0.02253,46.579,18.05714286,0,75.375,0,0,12.5
26.10.2019 20:15,0.02253,43.265,18.87755102,0,75.375,0,0,12.18
26.10.2019 20:30,0.02253,45.336,18.87755102,0,75.375,0,0,11.9
26.10.2019 20:45,0.02253,44.828,18.87755102,0,75.375,0,0,11.66
26.10.2019 21:00,0.02254,44.149,18.87755102,0,75.375,0,0,11.49
26.10.2019 21:15,0.02254,45.368,18.87755102,0,75.375,0,0,11.38
26.10.2019 21:30,0.02254,43.441,18.87755102,0,75.375,0,0,11.32
26.10.2019 21:45,0.02254,46.041,18.87755102,0,75.174,0,0,11.28
26.10.2019 22:00,0.02253,43.369,19.69795918,0,75.174,0,0,11.24
26.10.2019 22:15,0.02253,44.199,19.69795918,0,75.174,0,0,11.18
26.10.2019 22:30,0.02253,44.5,19.69795918,0,75.174,0,0,11.14
26.10.2019 22:45,0.02253,43.938,19.69795918,0,75.174,0,0,11.11
26.10.2019 23:00,0.02254,46.111,19.69795918,0,74.973,0,0,11.12
26.10.2019 23:15,0.02254,46.432,20.51836735,0,74.973,0,0,11.15
26.10.2019 23:30,0.02254,45.722,20.51836735,0,74.973,0,0,11.18
26.10.2019 23:45,0.02254,45.115,20.51836735,0,74.973,0,0,11.19
27.10.2019 00:00,0.02254,44.831,20.51836735,0,74.973,0,0,11.15
27.10.2019 00:15,0.02254,63.714,20.51836735,0,74.973,0,0,11.07
27.10.2019 00:30,0.02254,57.783,20.51836735,0,74.973,0,1,11.03
27.10.2019 00:45,0.02254,59.921,20.51836735,0,74.973,0.044,14,11.08
27.10.2019 01:00,0.02254,52.75,20.51836735,0,74.973,0.193,42,11.28
27.10.2019 01:15,0.02254,53.85,20.51836735,0,74.973,0.258,69,11.63
27.10.2019 01:30,0.02254,51.142,20.51836735,0,74.973,0.333,99,12.08
27.10.2019 01:45,0.02254,50.649,20.51836735,0,74.772,0.422,130,12.57
27.10.2019 02:00,0.02253,53.201,21.33877551,0,74.772,0.509,164,13.04
27.10.2019 02:15,0.02253,55.171,21.33877551,0,74.772,0.589,197,13.46
27.10.2019 02:30,0.02253,56.834,21.33877551,0,74.772,0.651,229,13.83
27.10.2019 02:45,0.02253,58.318,21.33877551,0,74.772,0.927,263,14.18
27.10.2019 03:00,0.02251,64.186,21.33877551,0,74.772,0.973,313,14.49
27.10.2019 03:15,0.02251,60.34,21.33877551,0,74.571,0.947,346,14.78
27.10.2019 03:30,0.02251,59.532,22.15918367,0,74.571,1.008,373,15.03
27.10.2019 03:45,0.02251,65.424,22.15918367,0,74.571,0.97,392,15.25
27.10.2019 04:00,0.02251,63.349,22.15918367,0,74.571,1.13,383,15.44
27.10.2019 04:15,0.02251,62.708,22.15918367,0,74.571,1.231,389,15.58
27.10.2019 04:30,0.02251,59.835,22.15918367,0,74.571,1.607,398,15.71
27.10.2019 04:45,0.02251,55.123,22.15918367,0,74.571,3.185,411,15.82
27.10.2019 05:00,0.02252,56.476,22.15918367,0,74.571,3.223,441,15.94
27.10.2019 05:15,0.02252,55.729,22.15918367,0,74.571,3.284,459,16.06
27.10.2019 05:30,0.02252,54.874,22.15918367,0,74.37,3.275,475,16.17
27.10.2019 05:45,0.02252,55.419,22.97959184,0,74.37,3.263,487,16.28
27.10.2019 06:00,0.02251,57.484,156.4489796,0,74.37,3.23,486,16.38
27.10.2019 06:15,0.02251,58.092,180,0,74.37,3.133,492,16.46
27.10.2019 06:30,0.02251,57.546,180,0,74.37,3.005,495,16.53
27.10.2019 06:45,0.02251,54.234,180,0,74.169,2.809,493,16.58
27.10.2019 07:00,0.02252,51.78,157.2693878,0,74.169,2.553,488,16.61
27.10.2019 07:15,0.02252,48.995,180,0,74.169,2.341,468,16.62
27.10.2019 07:30,0.02252,50.548,180,0,74.169,2.119,444,16.61
27.10.2019 07:45,0.02252,48.789,180,0,74.169,1.897,418,16.58
27.10.2019 08:00,0.02254,49.207,180,0,73.968,1.758,391,16.53
27.10.2019 08:15,0.02254,48.879,180,0,73.968,1.446,361,16.47
27.10.2019 08:30,0.02254,44.332,180,0,73.968,1.179,328,16.39
27.10.2019 08:45,0.02254,46.065,180,0,73.968,0.946,295,16.3
27.10.2019 09:00,0.03832,46.537,24.62040816,0,73.968,0.529,253,16.21
27.10.2019 09:15,0.03832,49.932,24.62040816,0,73.968,0.324,218,16.1
27.10.2019 09:30,0.03832,48.662,24.62040816,0,73.968,0.288,184,15.94
27.10.2019 09:45,0.03832,48.858,24.62040816,0,73.968,0.265,150,15.69
27.10.2019 10:00,0.05118,51.188,24.62040816,0,73.968,0.242,111,15.34
27.10.2019 10:15,0.05118,50.577,24.62040816,0,73.767,0.192,71,14.89
27.10.2019 10:30,0.05118,48.359,25.44081633,0,73.767,0.127,36,14.44
27.10.2019 10:45,0.05118,48.395,25.44081633,0,73.767,0.064,11,14.05
27.10.2019 11:00,0.05628,51.569,25.44081633,0,73.767,0.012,0,13.81
27.10.2019 11:15,0.05628,51.618,25.44081633,0,73.767,0,0,13.7
27.10.2019 11:30,0.05628,52.412,25.44081633,0,73.566,0,0,13.66
27.10.2019 11:45,0.05628,48.249,26.26122449,0,73.566,0,0,13.59
27.10.2019 12:00,0.0655,56.547,26.26122449,0,73.566,0,0,13.42
27.10.2019 12:15,0.0655,54.028,26.26122449,0,73.566,0,0,13.14
27.10.2019 12:30,0.0655,53.896,26.26122449,0,73.566,0,0,12.8
27.10.2019 12:45,0.0655,53.205,26.26122449,0,73.566,0,0,12.49
27.10.2019 13:00,0.05627,52.838,26.26122449,0,73.566,0,0,12.27
27.10.2019 13:15,0.05627,52.006,26.26122449,0,73.566,0,0,12.14
27.10.2019 13:30,0.05627,54.77,26.26122449,0,73.566,0,0,12.07
27.10.2019 13:45,0.05627,57.683,26.26122449,0,73.566,0,0,12.01
27.10.2019 14:00,0.05627,59.902,26.26122449,0,73.365,0,0,11.92
27.10.2019 14:15,0.05627,52.772,27.08163265,0,73.365,0,0,11.78
27.10.2019 14:30,0.05627,53.238,27.08163265,0,73.365,0,0,11.62
27.10.2019 14:45,0.05627,52.853,27.08163265,0,73.365,0,0,11.45
27.10.2019 15:00,0.05625,50.726,27.08163265,0,73.365,0,0,11.31
27.10.2019 15:15,0.05625,49.539,27.08163265,0,73.365,0,0,11.19
27.10.2019 15:30,0.05625,49.927,27.08163265,0,73.365,0,0,11.1
27.10.2019 15:45,0.05625,49.607,27.08163265,0,73.365,0,0,11.02
27.10.2019 16:00,0.05115,45.452,27.08163265,0,73.365,0,0,10.95
27.10.2019 16:15,0.05115,47.725,27.08163265,0,73.164,0,0,10.89
27.10.2019 16:30,0.05115,44.888,27.90204082,0,73.164,0,0,10.84
27.10.2019 16:45,0.05115,45.618,27.90204082,0,73.164,0,0,10.8
27.10.2019 17:00,0.04903,44.563,27.90204082,0,73.164,0,0,10.79
27.10.2019 17:15,0.04903,44.515,27.90204082,0,72.963,0,0,10.78
27.10.2019 17:30,0.04903,45.034,28.72244898,0,72.963,0,0,10.78
27.10.2019 17:45,0.04903,46.483,28.72244898,0,72.963,0,0,10.76
27.10.2019 18:00,0.042,47.521,28.72244898,0,72.963,0,0,10.73
27.10.2019 18:15,0.042,44.72,28.72244898,0,72.963,0,0,10.67
27.10.2019 18:30,0.042,46.756,28.72244898,0,72.963,0,0,10.6
27.10.2019 18:45,0.042,47.82,28.72244898,0,72.963,0,0,10.53
27.10.2019 19:00,0.04062,47.45,28.72244898,0,72.963,0,0,10.47
27.10.2019 19:15,0.04062,46.872,28.72244898,0,72.963,0,0,10.42
27.10.2019 19:30,0.04062,47.586,28.72244898,0,72.762,0,0,10.36
27.10.2019 19:45,0.04062,47.471,29.54285714,0,72.762,0,0,10.3
27.10.2019 20:00,0.03239,45.798,180,0,72.762,0,0,11.63
27.10.2019 20:15,0.03239,47.646,180,0,72.762,0,0,11.55
27.10.2019 20:30,0.03239,47.794,180,0,72.561,0,0,11.45
27.10.2019 20:45,0.03239,50.044,180,0,72.561,0,0,11.31
27.10.2019 21:00,0.03803,47.379,180,0,72.561,0,0,11.14
27.10.2019 21:15,0.03803,47.563,180,0,72.561,0,0,10.92
27.10.2019 21:30,0.03803,47.563,180,0,72.561,0,0,10.7
27.10.2019 21:45,0.03803,47.483,180,0,72.561,0,0,10.49
27.10.2019 22:00,0.04058,45.967,180,0,72.561,0,0,10.33
27.10.2019 22:15,0.04058,46.01,180,0,72.561,0,0,10.22
27.10.2019 22:30,0.04058,45.023,180,0,72.561,0,0,10.14
27.10.2019 22:45,0.04058,46.976,180,0,72.561,0,0,10.09
27.10.2019 23:00,0.04299,44.778,180,0,72.36,0,0,10.04
27.10.2019 23:15,0.04299,46.642,180,0,72.36,0,0,9.98
27.10.2019 23:30,0.04299,47.442,180,0,72.36,0,0,9.92
27.10.2019 23:45,0.04299,46.944,180,0,72.36,0,0,9.86
28.10.2019 00:00,0.05018,47.911,180,0,72.36,0,0,9.78
28.10.2019 00:15,0.05018,56.589,180,0,72.36,0,0,9.74
28.10.2019 00:30,0.05018,59.844,180,0,72.36,0,1,9.79
28.10.2019 00:45,0.05018,61.042,180,0,72.36,0.044,13,9.99
28.10.2019 01:00,0.05506,62.022,180,0,72.159,0.144,39,10.42
28.10.2019 01:15,0.05506,56.739,180,0,72.159,0.227,69,11.05
28.10.2019 01:30,0.05506,54.948,180,0,72.159,0.313,103,11.8
28.10.2019 01:45,0.05506,54.833,180,0,72.159,0.394,141,12.59
28.10.2019 02:00,0.06905,55.015,0,0,72.159,0.468,183,13.31
28.10.2019 02:15,0.06905,57.884,32.00408163,0,71.958,0.546,218,13.93
28.10.2019 02:30,0.06905,59.609,32.8244898,0,71.958,0.677,251,14.45
28.10.2019 02:45,0.06905,59.145,32.8244898,0,71.958,0.872,285,14.88
28.10.2019 03:00,0.06905,57.967,32.8244898,0,71.958,1.087,326,15.22
28.10.2019 03:15,0.06905,56.421,32.8244898,0,71.958,1.524,357,15.49
28.10.2019 03:30,0.06905,59.148,32.8244898,0,71.958,1.871,387,15.71
28.10.2019 03:45,0.06905,68.997,32.8244898,0,68.541,2.382,415,15.92
28.10.2019 04:00,0.06394,86.55,46.77142857,0,81.405,2.711,444,16.13
28.10.2019 04:15,0.06394,79.212,0,0,108.54,2.966,467,16.35
28.10.2019 04:30,0.06394,56.682,0,0,128.841,3.033,487,16.56
28.10.2019 04:45,0.06394,33.95,0,0,133.866,3.164,503,16.74
28.10.2019 05:00,0.06391,16.55,0,0,118.59,3.22,501,16.88
28.10.2019 05:15,0.06391,46.824,0,0,86.028,3.286,464,16.98
28.10.2019 05:30,0.06391,42.159,0,0,86.028,3.296,420,17.03
28.10.2019 05:45,0.06391,40.279,0,0,86.028,3.259,378,17.06
28.10.2019 06:00,0.05985,40.095,180,0,86.028,3.218,343,17.08
28.10.2019 06:15,0.05985,43.727,180,0,85.827,3.146,313,17.08
28.10.2019 06:30,0.05985,47.331,180,0,85.827,3.032,289,17.07
28.10.2019 06:45,0.05985,45.411,180,0,85.827,2.777,272,17.03
28.10.2019 07:00,0.06395,48.275,109.6857143,0,85.827,2.519,252,16.96
28.10.2019 07:15,0.06395,46.064,180,0,85.827,2.314,247,16.87
28.10.2019 07:30,0.06395,43.634,180,0,85.827,2.074,246,16.77
28.10.2019 07:45,0.06395,43.093,180,0,85.827,1.89,248,16.68
28.10.2019 08:00,0.06396,47.118,180,0,85.827,1.702,263,16.61
28.10.2019 08:15,0.06396,46.502,180,0,85.827,1.407,263,16.58
28.10.2019 08:30,0.06396,47.273,180,0,85.626,1.141,258,16.56
28.10.2019 08:45,0.06396,48.436,180,0,85.626,0.922,247,16.57
28.10.2019 09:00,0.06905,47.734,110.5061224,0,85.626,0.495,242,16.6
28.10.2019 09:15,0.06905,48.1,180,0,85.626,0.31,215,16.61
28.10.2019 09:30,0.06905,48.85,180,0,85.626,0.274,180,16.55
28.10.2019 09:45,0.06905,48.052,115.207611,0,85.626,0.24,145,16.35
28.10.2019 10:00,0.06907,49.487,180,0,85.626,0.214,104,15.95
28.10.2019 10:15,0.06907,49.088,180,0,85.425,0.161,66,15.38
28.10.2019 10:30,0.06907,48.046,180,0,85.425,0.078,33,14.75
28.10.2019 10:45,0.06907,55.212,180,0,85.425,0.034,9,14.15
28.10.2019 11:00,0.09648,58.514,0,0,85.425,0.004,0,13.69
28.10.2019 11:15,0.09648,56.319,0,0,85.425,0,0,13.4
28.10.2019 11:30,0.09648,56.832,0,0,85.425,0,0,13.23
28.10.2019 11:45,0.09648,58.954,0,0,85.425,0,0,13.13
